Linux 6.8.0-137-generic (dellr470) 	09/03/2026 	_x86_64_	(128 CPU)

06:59:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:00:30 PM   73   93.57    0.00    4.82    0.00    0.00    0.00    0.00    0.00    0.00    1.61
07:00:30 PM   74   90.20    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    1.80
07:00:30 PM   75   90.04    0.00    3.39    0.00    0.00    0.20    0.00    0.00    0.00    6.37
07:00:30 PM   76   77.46    0.00    8.45    0.00    0.00    0.20    0.00    0.00    0.00   13.88
07:00:30 PM   77   95.40    0.00    3.80    0.00    0.00    0.00    0.00    0.00    0.00    0.80
07:00:30 PM   78   77.87    0.00    7.85    0.00    0.00    0.40    0.00    0.00    0.00   13.88
07:00:30 PM   79   90.00    0.00    8.80    0.00    0.00    0.20    0.00    0.00    0.00    1.00
07:00:30 PM   80   93.99    0.00    5.81    0.00    0.00    0.00    0.00    0.00    0.00    0.20
07:00:30 PM   81   93.40    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:30 PM   82   78.87    0.00    9.86    0.00    0.00    0.20    0.00    0.00    0.00   11.07
07:00:30 PM   83   80.60    0.00    5.80    0.00    0.00    0.20    0.00    0.00    0.00   13.40
07:00:30 PM   84   93.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:30 PM   85   81.93    0.00    5.02    0.00    0.00    0.20    0.00    0.00    0.00   12.85
07:00:30 PM   86   87.78    0.00   10.42    0.00    0.00    0.20    0.00    0.00    0.00    1.60
07:00:30 PM   87   84.94    0.00    5.62    0.00    0.00    0.00    0.00    0.00    0.00    9.44
07:00:30 PM   88   83.87    0.00    7.26    0.00    0.00    0.00    0.00    0.00    0.00    8.87
07:00:30 PM   89   83.57    0.00    6.21    0.00    0.00    0.20    0.00    0.00    0.00   10.02
07:00:30 PM   90   77.67    0.00    6.24    0.00    0.00    0.00    0.00    0.00    0.00   16.10
07:00:30 PM   91   75.05    0.00    7.44    0.00    0.00    0.20    0.00    0.00    0.00   17.30
07:00:30 PM   92   87.55    0.00    4.42    0.00    0.00    0.20    0.00    0.00    0.00    7.83
07:00:30 PM   93   84.57    0.00    5.41    0.00    0.00    0.00    0.00    0.00    0.00   10.02
07:00:30 PM   94   92.60    0.00    6.80    0.00    0.00    0.20    0.00    0.00    0.00    0.40
07:00:30 PM   95   77.26    0.00    8.05    0.00    0.00    0.20    0.00    0.00    0.00   14.49
07:00:30 PM   96   81.53    0.00    4.62    0.00    0.00    0.20    0.00    0.00    0.00   13.65
07:00:30 PM   97    3.45    0.00    3.85    0.00    0.00    0.81    0.00    0.00    0.00   91.89
07:00:30 PM   98   85.80    0.00    4.80    0.00    0.00    0.20    0.00    0.00    0.00    9.20
07:00:30 PM   99    6.54    0.00    4.91    0.00    0.00    0.82    0.00    0.00    0.00   87.73
07:00:30 PM  100   93.41    0.00    6.19    0.00    0.00    0.20    0.00    0.00    0.00    0.20
07:00:30 PM  101    4.67    0.00    4.07    0.20    0.00    0.61    0.00    0.00    0.00   90.45
07:00:30 PM  102   89.34    0.00    5.43    0.00    0.00    0.20    0.00    0.00    0.00    5.03
07:00:30 PM  103    6.11    0.00    3.87    0.20    0.00    0.81    0.00    0.00    0.00   89.00
07:00:30 PM  104   93.80    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00    0.20
07:00:30 PM  105    4.84    0.00    3.43    0.20    0.00    1.41    0.00    0.00    0.00   90.12
07:00:30 PM  106   81.76    0.00    7.62    0.00    0.00    0.00    0.00    0.00    0.00   10.62
07:00:30 PM  107    5.47    0.00    2.63    0.20    0.00    1.01    0.00    0.00    0.00   90.69
07:00:30 PM  108   83.80    0.00    8.80    0.00    0.00    0.20    0.00    0.00    0.00    7.20
07:00:30 PM  109    5.07    0.00    2.23    0.20    0.00    0.81    0.00    0.00    0.00   91.68
07:00:30 PM  110   92.40    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.40
07:00:30 PM  111   52.22    0.00    3.43    0.20    0.00    0.20    0.00    0.00    0.00   43.95
07:00:30 PM  112   94.59    0.00    5.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:30 PM  113    5.26    0.00    2.83    0.00    0.00    1.21    0.00    0.00    0.00   90.69
07:00:30 PM  114   80.36    0.00    8.82    0.00    0.00    0.00    0.00    0.00    0.00   10.82
07:00:30 PM  115    5.50    0.00    2.04    0.00    0.00    0.61    0.00    0.00    0.00   91.85
07:00:30 PM  116   83.53    0.00    6.02    0.00    0.00    0.00    0.00    0.00    0.00   10.44
07:00:30 PM  117    5.71    0.00    2.04    0.00    0.00    0.82    0.00    0.00    0.00   91.43
07:00:30 PM  118   72.40    0.00    8.60    0.00    0.00    0.40    0.00    0.00    0.00   18.60
07:00:30 PM  119    5.08    0.00    5.28    0.00    0.00    1.02    0.00    0.00    0.00   88.62
07:00:30 PM  120   90.34    0.00    6.24    0.00    0.00    0.00    0.00    0.00    0.00    3.42
07:00:30 PM  121   52.32    0.00    2.02    0.00    0.00    0.20    0.00    0.00    0.00   45.45
07:00:30 PM  122   89.78    0.00    7.82    0.00    0.00    0.00    0.00    0.00    0.00    2.40
07:00:30 PM  123    6.50    0.00   12.60    0.00    0.00    0.41    0.00    0.00    0.00   80.49
07:00:30 PM  124    6.09    0.00    8.52    0.00    0.00    0.41    0.00    0.00    0.00   84.99
07:00:30 PM  125   81.80    0.00    9.20    0.20    0.00    0.20    0.00    0.00    0.00    8.60
07:00:30 PM  126   82.53    0.00    4.62    0.00    0.00    0.00    0.00    0.00    0.00   12.85
07:00:30 PM  127    7.58    0.00    3.28    0.20    0.00    0.82    0.00    0.00    0.00   88.11

07:00:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:00:35 PM  all   55.34    0.00    4.77    0.03    0.00    0.21    0.00    0.00    0.00   39.65
07:00:35 PM    0   40.20    0.00    5.45    0.00    0.00    2.22    0.00    0.00    0.00   52.12
07:00:35 PM    1   72.95    0.00    6.21    0.00    0.00    0.40    0.00    0.00    0.00   20.44
07:00:35 PM    2   56.57    0.00    5.25    0.00    0.00    0.81    0.00    0.00    0.00   37.37
07:00:35 PM    3   62.45    0.00    7.23    0.00    0.00    0.20    0.00    0.00    0.00   30.12
07:00:35 PM    4   46.04    0.00    4.26    0.00    0.00    0.41    0.00    0.00    0.00   49.29
07:00:35 PM    5   58.35    0.00    5.84    0.00    0.00    0.40    0.00    0.00    0.00   35.41
07:00:35 PM    6   51.82    0.00    4.25    0.00    0.00    0.20    0.00    0.00    0.00   43.72
07:00:35 PM    7   84.74    0.00    8.23    0.00    0.00    0.00    0.00    0.00    0.00    7.03
07:00:35 PM    8   52.22    0.00    7.26    0.00    0.00    0.40    0.00    0.00    0.00   40.12
07:00:35 PM    9   49.80    0.00    5.87    0.00    0.00    0.20    0.00    0.00    0.00   44.13
07:00:35 PM   10   64.92    0.00    5.65    0.00    0.00    0.20    0.00    0.00    0.00   29.23
07:00:35 PM   11   76.55    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   18.24
07:00:35 PM   12   79.07    0.00    6.84    0.00    0.00    0.00    0.00    0.00    0.00   14.08
07:00:35 PM   13   75.75    0.00    6.61    0.00    0.00    0.20    0.00    0.00    0.00   17.43
07:00:35 PM   14   58.72    0.00    5.41    0.00    0.00    0.20    0.00    0.00    0.00   35.67
07:00:35 PM   15   53.52    0.00    5.03    0.00    0.00    0.20    0.00    0.00    0.00   41.25
07:00:35 PM   16   51.51    0.00    4.63    0.00    0.00    0.20    0.00    0.00    0.00   43.66
07:00:35 PM   17   47.89    0.00    6.04    0.00    0.00    0.20    0.00    0.00    0.00   45.88
07:00:35 PM   18   50.71    0.00    4.85    0.00    0.00    0.40    0.00    0.00    0.00   44.04
07:00:35 PM   19   64.72    0.00    5.65    0.00    0.00    0.20    0.00    0.00    0.00   29.44
07:00:35 PM   20   47.40    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   47.60
07:00:35 PM   21   63.65    0.00    7.63    0.00    0.00    0.20    0.00    0.00    0.00   28.51
07:00:35 PM   22   33.47    0.00    4.67    0.00    0.00    0.20    0.00    0.00    0.00   61.66
07:00:35 PM   23   83.17    0.00    5.41    0.00    0.00    0.20    0.00    0.00    0.00   11.22
07:00:35 PM   24   53.71    0.00    6.01    0.00    0.00    0.20    0.00    0.00    0.00   40.08
07:00:35 PM   25   62.80    0.00    8.60    0.00    0.00    0.20    0.00    0.00    0.00   28.40
07:00:35 PM   26   41.46    0.00    5.49    0.00    0.00    0.20    0.00    0.00    0.00   52.85
07:00:35 PM   27   39.68    0.00    4.61    0.00    0.00    0.20    0.00    0.00    0.00   55.51
07:00:35 PM   28   28.51    0.00    5.50    0.00    0.00    0.20    0.00    0.00    0.00   65.78
07:00:35 PM   29   61.69    0.00    6.85    0.00    0.00    0.20    0.00    0.00    0.00   31.25
07:00:35 PM   30   50.91    0.00    3.42    0.00    0.00    0.20    0.00    0.00    0.00   45.47
07:00:35 PM   31   77.46    0.00    9.26    0.00    0.00    0.00    0.00    0.00    0.00   13.28
07:00:35 PM   32   62.63    0.00    8.28    0.00    0.00    0.00    0.00    0.00    0.00   29.09
07:00:35 PM   33   94.59    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00    5.21
07:00:35 PM   34   56.54    0.00    4.83    0.00    0.00    0.20    0.00    0.00    0.00   38.43
07:00:35 PM   35   75.05    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   23.14
07:00:35 PM   36   85.77    0.00    6.61    0.00    0.00    0.00    0.00    0.00    0.00    7.62
07:00:35 PM   37   94.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00    5.40
07:00:35 PM   38   56.09    0.00    4.79    0.00    0.00    0.20    0.00    0.00    0.00   38.92
07:00:35 PM   39   94.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.42
07:00:35 PM   40   40.93    0.00    4.03    0.00    0.00    0.00    0.00    0.00    0.00   55.04
07:00:35 PM   41  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:35 PM   42   60.81    0.00    4.44    0.00    0.00    0.20    0.00    0.00    0.00   34.55
07:00:35 PM   43   94.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00    5.80
07:00:35 PM   44   50.80    0.00    5.80    0.00    0.00    0.20    0.00    0.00    0.00   43.20
07:00:35 PM   45   94.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.61
07:00:35 PM   46   56.11    0.00    5.61    0.00    0.00    0.00    0.00    0.00    0.00   38.28
07:00:35 PM   47   59.48    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   39.52
07:00:35 PM   48   27.79    0.00    3.85    0.00    0.00    0.20    0.00    0.00    0.00   68.15
07:00:35 PM   49  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:35 PM   50   40.33    0.00    6.11    0.00    0.00    0.20    0.00    0.00    0.00   53.36
07:00:35 PM   51  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:35 PM   52   63.93    0.00    4.41    0.00    0.00    0.00    0.00    0.00    0.00   31.66
07:00:35 PM   53  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:35 PM   54   82.93    0.00    7.03    0.00    0.00    0.00    0.00    0.00    0.00   10.04
07:00:35 PM   55   94.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00    5.40
07:00:35 PM   56   39.76    0.00    8.43    0.00    0.00    0.00    0.00    0.00    0.00   51.81
07:00:35 PM   57   51.20    0.00    1.00    0.20    0.00    0.20    0.00    0.00    0.00   47.40
07:00:35 PM   58   59.92    0.00    7.01    0.00    0.00    0.00    0.00    0.00    0.00   33.07
07:00:35 PM   59  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:35 PM   60   84.51    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   15.09
07:00:35 PM   61   29.49    0.00    3.43    0.00    0.00    0.20    0.00    0.00    0.00   66.87
07:00:35 PM   62   38.68    0.00    4.81    0.00    0.00    0.20    0.00    0.00    0.00   56.31
07:00:35 PM   63  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:35 PM   64   51.41    0.00    4.62    0.00    0.00    0.20    0.00    0.00    0.00   43.78
07:00:35 PM   65   45.97    0.00    4.23    0.00    0.00    0.00    0.00    0.00    0.00   49.80
07:00:35 PM   66   56.07    0.00    4.45    0.00    0.00    0.20    0.00    0.00    0.00   39.27
07:00:35 PM   67   54.31    0.00    4.01    0.00    0.00    0.20    0.00    0.00    0.00   41.48
07:00:35 PM   68   67.27    0.00    6.43    0.00    0.00    0.00    0.00    0.00    0.00   26.31
07:00:35 PM   69   59.72    0.00    6.41    0.00    0.00    0.00    0.00    0.00    0.00   33.87
07:00:35 PM   70   66.40    0.00    5.40    0.00    0.00    0.00    0.00    0.00    0.00   28.20
07:00:35 PM   71   32.19    0.00    3.42    0.00    0.00    0.00    0.00    0.00    0.00   64.39
07:00:35 PM   72   85.37    0.00    7.01    0.00    0.00    0.00    0.00    0.00    0.00    7.62
07:00:35 PM   73   57.66    0.00    5.65    0.00    0.00    0.00    0.00    0.00    0.00   36.69
07:00:35 PM   74   46.09    0.00    4.21    0.00    0.00    0.40    0.00    0.00    0.00   49.30
07:00:35 PM   75   38.51    0.00    4.64    0.00    0.00    0.20    0.00    0.00    0.00   56.65
07:00:35 PM   76   37.85    0.00    7.09    0.00    0.00    0.00    0.00    0.00    0.00   55.06
07:00:35 PM   77   38.71    0.00    5.44    0.00    0.00    0.40    0.00    0.00    0.00   55.44
07:00:35 PM   78   68.67    0.00    4.82    0.00    0.00    0.00    0.00    0.00    0.00   26.51
07:00:35 PM   79   64.06    0.00    5.82    0.00    0.00    0.00    0.00    0.00    0.00   30.12
07:00:35 PM   80   54.23    0.00    6.25    0.00    0.00    0.20    0.00    0.00    0.00   39.31
07:00:35 PM   81   60.48    0.00    7.46    0.00    0.00    0.20    0.00    0.00    0.00   31.85
07:00:35 PM   82   68.74    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   26.05
07:00:35 PM   83   52.01    0.00    3.82    0.00    0.00    0.20    0.00    0.00    0.00   43.98
07:00:35 PM   84   60.92    0.00    6.81    0.00    0.00    0.20    0.00    0.00    0.00   32.06
07:00:35 PM   85   44.76    0.00    4.44    0.00    0.00    0.20    0.00    0.00    0.00   50.60
07:00:35 PM   86   86.75    0.00    6.22    0.00    0.00    0.00    0.00    0.00    0.00    7.03
07:00:35 PM   87   33.40    0.00    3.82    0.00    0.00    0.20    0.00    0.00    0.00   62.58
07:00:35 PM   88   53.11    0.00    7.41    0.00    0.00    0.20    0.00    0.00    0.00   39.28
07:00:35 PM   89   46.88    0.00    5.84    0.00    0.00    0.20    0.00    0.00    0.00   47.08
07:00:35 PM   90   69.49    0.00    6.46    0.00    0.00    0.20    0.00    0.00    0.00   23.84
07:00:35 PM   91   75.40    0.00    5.80    0.00    0.00    0.20    0.00    0.00    0.00   18.60
07:00:35 PM   92   79.07    0.00    7.44    0.00    0.00    0.00    0.00    0.00    0.00   13.48
07:00:35 PM   93   54.55    0.00    4.44    0.00    0.00    0.20    0.00    0.00    0.00   40.81
07:00:35 PM   94   70.62    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   21.13
07:00:35 PM   95   32.39    0.00    4.63    0.00    0.00    0.40    0.00    0.00    0.00   62.58
07:00:35 PM   96   47.99    0.00    5.42    0.00    0.00    0.20    0.00    0.00    0.00   46.39
07:00:35 PM   97    5.23    0.00   17.10    0.20    0.00    0.20    0.00    0.00    0.00   77.26
07:00:35 PM   98   64.86    0.00    6.43    0.00    0.00    0.00    0.00    0.00    0.00   28.71
07:00:35 PM   99    5.89    0.00    3.25    0.20    0.00    0.61    0.00    0.00    0.00   90.04
07:00:35 PM  100   35.22    0.00    5.47    0.00    0.00    0.20    0.00    0.00    0.00   59.11
07:00:35 PM  101    3.43    0.00    2.22    0.00    0.00    0.40    0.00    0.00    0.00   93.95
07:00:35 PM  102   64.53    0.00    4.41    0.00    0.00    0.00    0.00    0.00    0.00   31.06
07:00:35 PM  103    3.84    0.00    2.22    0.20    0.00    0.61    0.00    0.00    0.00   93.13
07:00:35 PM  104   72.38    0.00    6.05    0.00    0.00    0.20    0.00    0.00    0.00   21.37
07:00:35 PM  105    3.03    0.00    1.41    0.20    0.00    0.40    0.00    0.00    0.00   94.95
07:00:35 PM  106   51.00    0.00    5.22    0.20    0.00    0.20    0.00    0.00    0.00   43.37
07:00:35 PM  107    3.46    0.00    2.24    0.20    0.00    0.61    0.00    0.00    0.00   93.50
07:00:35 PM  108   52.30    0.00    6.01    0.20    0.00    0.20    0.00    0.00    0.00   41.28
07:00:35 PM  109    4.25    0.00    1.82    0.20    0.00    0.61    0.00    0.00    0.00   93.12
07:00:35 PM  110   61.32    0.00    7.41    0.00    0.00    0.20    0.00    0.00    0.00   31.06
07:00:35 PM  111   46.69    0.00    2.00    0.00    0.00    0.40    0.00    0.00    0.00   50.90
07:00:35 PM  112   78.88    0.00    7.57    0.20    0.00    0.20    0.00    0.00    0.00   13.15
07:00:35 PM  113    3.45    0.00    1.62    0.20    0.00    0.61    0.00    0.00    0.00   94.12
07:00:35 PM  114   55.87    0.00    6.68    0.00    0.00    0.20    0.00    0.00    0.00   37.25
07:00:35 PM  115    4.23    0.00    2.41    0.20    0.00    0.60    0.00    0.00    0.00   92.56
07:00:35 PM  116   51.61    0.00    5.62    0.00    0.00    0.00    0.00    0.00    0.00   42.77
07:00:35 PM  117    4.65    0.00    2.83    0.20    0.00    1.01    0.00    0.00    0.00   91.31
07:00:35 PM  118   33.67    0.00    3.45    0.00    0.00    0.20    0.00    0.00    0.00   62.68
07:00:35 PM  119    3.65    0.00    1.83    0.20    0.00    0.41    0.00    0.00    0.00   93.91
07:00:35 PM  120   75.85    0.00    7.39    0.00    0.00    0.20    0.00    0.00    0.00   16.57
07:00:35 PM  121   55.26    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   43.52
07:00:35 PM  122   52.02    0.00    4.44    0.00    0.00    0.40    0.00    0.00    0.00   43.15
07:00:35 PM  123    3.62    0.00    6.24    0.20    0.00    0.40    0.00    0.00    0.00   89.54
07:00:35 PM  124    5.04    0.00    3.23    0.20    0.00    1.01    0.00    0.00    0.00   90.52
07:00:35 PM  125   89.18    0.00    6.41    0.00    0.00    0.00    0.00    0.00    0.00    4.41
07:00:35 PM  126   80.96    0.00    8.42    0.00    0.00    0.20    0.00    0.00    0.00   10.42
07:00:35 PM  127    5.53    0.00    2.87    0.20    0.00    0.61    0.00    0.00    0.00   90.78

07:00:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:00:40 PM  all   71.10    0.00    5.74    0.01    0.00    0.21    0.00    0.00    0.00   22.95
07:00:40 PM    0   77.82    0.00    7.06    0.00    0.00    0.40    0.00    0.00    0.00   14.72
07:00:40 PM    1   71.98    0.00    7.66    0.00    0.00    0.20    0.00    0.00    0.00   20.16
07:00:40 PM    2   65.33    0.00    6.21    0.00    0.00    0.40    0.00    0.00    0.00   28.06
07:00:40 PM    3   83.27    0.00    6.45    0.00    0.00    0.20    0.00    0.00    0.00   10.08
07:00:40 PM    4   77.22    0.00    8.27    0.00    0.00    0.20    0.00    0.00    0.00   14.31
07:00:40 PM    5   95.00    0.00    4.80    0.00    0.00    0.00    0.00    0.00    0.00    0.20
07:00:40 PM    6   68.47    0.00    4.82    0.00    0.00    0.20    0.00    0.00    0.00   26.51
07:00:40 PM    7   86.77    0.00    6.01    0.00    0.00    0.00    0.00    0.00    0.00    7.21
07:00:40 PM    8   85.57    0.00    6.21    0.00    0.00    0.00    0.00    0.00    0.00    8.22
07:00:40 PM    9   93.40    0.00    6.20    0.00    0.00    0.00    0.00    0.00    0.00    0.40
07:00:40 PM   10   88.00    0.00    6.60    0.00    0.00    0.20    0.00    0.00    0.00    5.20
07:00:40 PM   11   73.64    0.00    8.85    0.00    0.00    0.20    0.00    0.00    0.00   17.30
07:00:40 PM   12   74.65    0.00    8.25    0.00    0.00    0.20    0.00    0.00    0.00   16.90
07:00:40 PM   13   75.45    0.00    6.64    0.00    0.00    0.20    0.00    0.00    0.00   17.71
07:00:40 PM   14   83.77    0.00    3.81    0.00    0.00    0.20    0.00    0.00    0.00   12.22
07:00:40 PM   15   55.04    0.00    9.68    0.00    0.00    0.40    0.00    0.00    0.00   34.88
07:00:40 PM   16   56.25    0.00    8.47    0.00    0.00    0.40    0.00    0.00    0.00   34.88
07:00:40 PM   17   81.04    0.00    9.58    0.00    0.00    0.20    0.00    0.00    0.00    9.18
07:00:40 PM   18   74.10    0.00    8.03    0.00    0.00    0.20    0.00    0.00    0.00   17.67
07:00:40 PM   19   71.92    0.00    6.06    0.00    0.00    0.20    0.00    0.00    0.00   21.82
07:00:40 PM   20   76.31    0.00    7.23    0.00    0.00    0.20    0.00    0.00    0.00   16.27
07:00:40 PM   21   90.42    0.00    6.39    0.00    0.00    0.00    0.00    0.00    0.00    3.19
07:00:40 PM   22   90.58    0.00    7.41    0.00    0.00    0.00    0.00    0.00    0.00    2.00
07:00:40 PM   23   92.20    0.00    5.60    0.00    0.00    0.00    0.00    0.00    0.00    2.20
07:00:40 PM   24   73.74    0.00    8.69    0.00    0.00    0.20    0.00    0.00    0.00   17.37
07:00:40 PM   25   92.20    0.00    6.20    0.00    0.00    0.00    0.00    0.00    0.00    1.60
07:00:40 PM   26   74.45    0.00    7.44    0.00    0.00    0.20    0.00    0.00    0.00   17.91
07:00:40 PM   27   93.19    0.00    6.21    0.00    0.00    0.00    0.00    0.00    0.00    0.60
07:00:40 PM   28   80.96    0.00    8.62    0.00    0.00    0.20    0.00    0.00    0.00   10.22
07:00:40 PM   29   77.96    0.00    6.01    0.00    0.00    0.00    0.00    0.00    0.00   16.03
07:00:40 PM   30   82.33    0.00    6.83    0.00    0.00    0.00    0.00    0.00    0.00   10.84
07:00:40 PM   31   90.40    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.60
07:00:40 PM   32   76.36    0.00    6.26    0.00    0.00    0.20    0.00    0.00    0.00   17.17
07:00:40 PM   33   80.32    0.00    2.41    0.00    0.00    0.40    0.00    0.00    0.00   16.87
07:00:40 PM   34   71.37    0.00    7.26    0.00    0.00    0.40    0.00    0.00    0.00   20.97
07:00:40 PM   35   79.80    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   18.59
07:00:40 PM   36   79.72    0.00    7.03    0.00    0.00    0.20    0.00    0.00    0.00   13.05
07:00:40 PM   37   98.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.40
07:00:40 PM   38   82.70    0.00    6.84    0.00    0.00    0.00    0.00    0.00    0.00   10.46
07:00:40 PM   39   98.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.20
07:00:40 PM   40   69.70    0.00    5.45    0.00    0.00    0.40    0.00    0.00    0.00   24.44
07:00:40 PM   41  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:40 PM   42   70.71    0.00    6.46    0.00    0.00    0.20    0.00    0.00    0.00   22.63
07:00:40 PM   43   98.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.20
07:00:40 PM   44   86.35    0.00    9.04    0.00    0.00    0.00    0.00    0.00    0.00    4.62
07:00:40 PM   45   98.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.40
07:00:40 PM   46   92.18    0.00    5.41    0.00    0.00    0.00    0.00    0.00    0.00    2.40
07:00:40 PM   47   52.11    0.00    1.21    0.00    0.00    0.60    0.00    0.00    0.00   46.08
07:00:40 PM   48   79.68    0.00    8.65    0.00    0.00    0.00    0.00    0.00    0.00   11.67
07:00:40 PM   49  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:40 PM   50   92.38    0.00    7.41    0.00    0.00    0.00    0.00    0.00    0.00    0.20
07:00:40 PM   51  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:40 PM   52   80.76    0.00    6.61    0.00    0.00    0.20    0.00    0.00    0.00   12.42
07:00:40 PM   53  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:40 PM   54   93.00    0.00    6.20    0.00    0.00    0.00    0.00    0.00    0.00    0.80
07:00:40 PM   55   98.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.40
07:00:40 PM   56   73.20    0.00    5.80    0.00    0.00    0.20    0.00    0.00    0.00   20.80
07:00:40 PM   57   44.65    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   53.94
07:00:40 PM   58   93.79    0.00    5.81    0.00    0.00    0.00    0.00    0.00    0.00    0.40
07:00:40 PM   59  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:40 PM   60   81.29    0.00    0.60    0.00    0.00    0.40    0.00    0.00    0.00   17.71
07:00:40 PM   61   50.20    0.00    9.31    0.00    0.00    0.20    0.00    0.00    0.00   40.28
07:00:40 PM   62   86.32    0.00    8.85    0.00    0.00    0.00    0.00    0.00    0.00    4.83
07:00:40 PM   63  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:00:40 PM   64   74.15    0.00    7.21    0.00    0.00    0.20    0.00    0.00    0.00   18.44
07:00:40 PM   65   72.18    0.00    8.27    0.00    0.00    0.40    0.00    0.00    0.00   19.15
07:00:40 PM   66   90.58    0.00    6.41    0.00    0.00    0.00    0.00    0.00    0.00    3.01
07:00:40 PM   67   68.48    0.00    7.27    0.00    0.00    0.20    0.00    0.00    0.00   24.04
07:00:40 PM   68   73.75    0.00    8.22    0.00    0.00    0.20    0.00    0.00    0.00   17.84
07:00:40 PM   69   87.58    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00    7.21
07:00:40 PM   70   82.57    0.00    9.22    0.00    0.00    0.00    0.00    0.00    0.00    8.22
07:00:40 PM   71   71.80    0.00    4.80    0.00    0.00    0.20    0.00    0.00    0.00   23.20
07:00:40 PM   72   81.12    0.00    6.43    0.00    0.00    0.20    0.00    0.00    0.00   12.25
07:00:40 PM   73   61.65    0.00    6.43    0.00    0.00    0.20    0.00    0.00    0.00   31.73
07:00:40 PM   74   79.03    0.00    8.27    0.00    0.00    0.00    0.00    0.00    0.00   12.70
07:00:40 PM   75   69.68    0.00    7.83    0.00    0.00    0.20    0.00    0.00    0.00   22.29
07:00:40 PM   76   86.23    0.00    5.39    0.00    0.00    0.20    0.00    0.00    0.00    8.18
07:00:40 PM   77   85.77    0.00    4.81    0.00    0.00    0.00    0.00    0.00    0.00    9.42
07:00:40 PM   78   85.17    0.00    9.02    0.00    0.00    0.00    0.00    0.00    0.00    5.81
07:00:40 PM   79   85.34    0.00    6.63    0.00    0.00    0.00    0.00    0.00    0.00    8.03
07:00:40 PM   80   90.38    0.00    6.81    0.00    0.00    0.00    0.00    0.00    0.00    2.81
07:00:40 PM   81   72.29    0.00    6.02    0.00    0.00    0.20    0.00    0.00    0.00   21.49
07:00:40 PM   82   82.16    0.00    6.61    0.00    0.00    0.20    0.00    0.00    0.00   11.02
07:00:40 PM   83   71.03    0.00    6.84    0.00    0.00    0.20    0.00    0.00    0.00   21.93
07:00:40 PM   84   71.46    0.00   10.32    0.00    0.00    0.20    0.00    0.00    0.00   18.02
