Linux 6.8.0-137-generic (dellr470) 	09/03/2026 	_x86_64_	(128 CPU)

05:01:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:03:03 PM   53   89.19    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   10.71
05:03:03 PM   54   24.87    0.00    2.51    0.00    0.00    0.30    0.00    0.00    0.00   72.32
05:03:03 PM   55   84.08    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   15.82
05:03:03 PM   56   27.81    0.00    3.03    0.00    0.00    0.30    0.00    0.00    0.00   68.86
05:03:03 PM   57   42.97    0.00    0.30    0.00    0.00    0.10    0.00    0.00    0.00   56.63
05:03:03 PM   58   24.22    0.00    3.42    0.00    0.00    0.10    0.00    0.00    0.00   72.26
05:03:03 PM   59   60.22    0.00    0.40    0.00    0.00    0.10    0.00    0.00    0.00   39.28
05:03:03 PM   60   71.31    0.00    0.40    0.00    0.00    0.50    0.00    0.00    0.00   27.78
05:03:03 PM   61   37.22    0.00    3.52    0.00    0.00    0.10    0.00    0.00    0.00   59.15
05:03:03 PM   62   29.61    0.00    3.42    0.00    0.00    0.10    0.00    0.00    0.00   66.87
05:03:03 PM   63   77.28    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   22.62
05:03:03 PM   64   24.55    0.00    3.82    0.00    0.00    0.10    0.00    0.00    0.00   71.53
05:03:03 PM   65   18.24    0.00    3.24    0.00    0.00    0.30    0.00    0.00    0.00   78.22
05:03:03 PM   66   32.76    0.00    3.32    0.00    0.00    0.10    0.00    0.00    0.00   63.82
05:03:03 PM   67   29.80    0.00    3.43    0.00    0.00    0.20    0.00    0.00    0.00   66.57
05:03:03 PM   68   23.49    0.00    2.52    0.00    0.00    0.30    0.00    0.00    0.00   73.69
05:03:03 PM   69   23.54    0.00    2.53    0.10    0.00    0.30    0.00    0.00    0.00   73.54
05:03:03 PM   70   29.25    0.00    3.52    0.00    0.00    0.30    0.00    0.00    0.00   66.93
05:03:03 PM   71   24.65    0.00    2.92    0.00    0.00    0.30    0.00    0.00    0.00   72.13
05:03:03 PM   72   25.51    0.00    1.72    0.00    0.00    0.20    0.00    0.00    0.00   72.57
05:03:03 PM   73   20.44    0.00    1.81    0.00    0.00    0.20    0.00    0.00    0.00   77.54
05:03:03 PM   74   33.30    0.00    3.43    0.00    0.00    0.20    0.00    0.00    0.00   63.07
05:03:03 PM   75   16.89    0.00    3.13    0.00    0.00    0.20    0.00    0.00    0.00   79.78
05:03:03 PM   76   30.47    0.00    3.63    0.00    0.00    0.20    0.00    0.00    0.00   65.69
05:03:03 PM   77   38.65    0.00    3.71    0.00    0.00    0.10    0.00    0.00    0.00   57.53
05:03:03 PM   78   26.74    0.00    2.83    0.00    0.00    0.10    0.00    0.00    0.00   70.33
05:03:03 PM   79   27.77    0.00    3.82    0.00    0.00    0.10    0.00    0.00    0.00   68.31
05:03:03 PM   80   19.84    0.00    2.82    0.00    0.00    0.20    0.00    0.00    0.00   77.14
05:03:03 PM   81   16.92    0.00    4.05    0.00    0.00    0.20    0.00    0.00    0.00   78.82
05:03:03 PM   82   37.11    0.00    4.01    0.00    0.00    0.20    0.00    0.00    0.00   58.68
05:03:03 PM   83   26.46    0.00    4.23    0.00    0.00    0.20    0.00    0.00    0.00   69.11
05:03:03 PM   84   31.41    0.00    4.04    0.00    0.00    0.30    0.00    0.00    0.00   64.24
05:03:03 PM   85   29.44    0.00    3.33    0.00    0.00    0.20    0.00    0.00    0.00   67.04
05:03:03 PM   86   28.43    0.00    2.62    0.00    0.00    0.10    0.00    0.00    0.00   68.85
05:03:03 PM   87   12.36    0.00    1.82    0.00    0.00    0.20    0.00    0.00    0.00   85.61
05:03:03 PM   88   27.87    0.00    2.41    0.00    0.00    0.10    0.00    0.00    0.00   69.62
05:03:03 PM   89   14.30    0.00    1.51    0.00    0.00    0.20    0.00    0.00    0.00   83.99
05:03:03 PM   90   36.02    0.00    3.72    0.00    0.00    0.10    0.00    0.00    0.00   60.16
05:03:03 PM   91   23.54    0.00    4.65    0.00    0.00    0.10    0.00    0.00    0.00   71.72
05:03:03 PM   92   18.59    0.00    3.03    0.00    0.00    0.20    0.00    0.00    0.00   78.18
05:03:03 PM   93   19.13    0.00    2.33    0.00    0.00    0.40    0.00    0.00    0.00   78.14
05:03:03 PM   94   15.01    0.00    2.72    0.00    0.00    0.30    0.00    0.00    0.00   81.97
05:03:03 PM   95   16.90    0.00    3.04    0.00    0.00    0.40    0.00    0.00    0.00   79.66
05:03:03 PM   96   27.17    0.00    3.43    0.10    0.00    0.20    0.00    0.00    0.00   69.09
05:03:03 PM   97    1.10    0.00    0.70    0.00    0.00    0.10    0.00    0.00    0.00   98.10
05:03:03 PM   98   22.45    0.00    2.12    0.00    0.00    0.30    0.00    0.00    0.00   75.13
05:03:03 PM   99    0.40    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.30
05:03:03 PM  100   21.72    0.00    2.53    0.00    0.00    0.30    0.00    0.00    0.00   75.45
05:03:03 PM  101    0.80    0.00    0.60    0.00    0.00    0.30    0.00    0.00    0.00   98.30
05:03:03 PM  102   25.56    0.00    4.24    0.10    0.00    0.40    0.00    0.00    0.00   69.70
05:03:03 PM  103    1.30    0.00    0.60    0.10    0.00    0.00    0.00    0.00    0.00   98.00
05:03:03 PM  104   20.34    0.00    2.02    0.00    0.00    0.20    0.00    0.00    0.00   77.43
05:03:03 PM  105    0.50    0.00    0.30    0.00    0.00    0.10    0.00    0.00    0.00   99.10
05:03:03 PM  106   31.91    0.00    3.44    0.00    0.00    0.20    0.00    0.00    0.00   64.44
05:03:03 PM  107    0.80    0.00    0.50    0.00    0.00    0.20    0.00    0.00    0.00   98.49
05:03:03 PM  108   30.07    0.00    2.62    0.10    0.00    0.30    0.00    0.00    0.00   66.90
05:03:03 PM  109    0.80    0.00    0.40    0.10    0.00    0.00    0.00    0.00    0.00   98.70
05:03:03 PM  110   23.59    0.00    3.23    0.10    0.00    0.40    0.00    0.00    0.00   72.68
05:03:03 PM  111   42.97    0.00    0.80    0.10    0.00    0.20    0.00    0.00    0.00   55.92
05:03:03 PM  112   19.86    0.00    2.22    0.00    0.00    0.30    0.00    0.00    0.00   77.62
05:03:03 PM  113    0.80    0.00    0.20    0.10    0.00    0.00    0.00    0.00    0.00   98.90
05:03:03 PM  114   19.66    0.00    3.02    0.00    0.00    0.20    0.00    0.00    0.00   77.12
05:03:03 PM  115    0.60    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.90
05:03:03 PM  116   28.50    0.00    3.52    0.00    0.00    0.20    0.00    0.00    0.00   67.77
05:03:03 PM  117    1.00    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   97.60
05:03:03 PM  118   30.06    0.00    5.06    0.00    0.00    0.40    0.00    0.00    0.00   64.47
05:03:03 PM  119    1.91    0.00    0.70    0.10    0.00    0.30    0.00    0.00    0.00   96.98
05:03:03 PM  120   18.82    0.00    2.24    0.10    0.00    0.61    0.00    0.00    0.00   78.23
05:03:03 PM  121   42.97    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   55.82
05:03:03 PM  122   39.11    0.00    4.03    0.00    0.00    0.20    0.00    0.00    0.00   56.65
05:03:03 PM  123    1.82    0.00    1.11    0.00    0.00    0.40    0.00    0.00    0.00   96.67
05:03:03 PM  124    2.31    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   96.08
05:03:03 PM  125   27.77    0.00    4.23    0.10    0.00    0.30    0.00    0.00    0.00   67.61
05:03:03 PM  126   27.04    0.00    2.52    0.10    0.00    0.20    0.00    0.00    0.00   70.13
05:03:03 PM  127    2.93    0.00    1.72    0.10    0.00    0.71    0.00    0.00    0.00   94.54

05:03:03 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:03:13 PM  all   31.15    0.00    2.55    0.01    0.00    0.23    0.00    0.00    0.00   66.05
05:03:13 PM    0   37.20    0.00    3.44    0.11    0.00    2.26    0.00    0.00    0.00   56.99
05:03:13 PM    1   23.47    0.00    3.91    0.11    0.00    1.48    0.00    0.00    0.00   71.04
05:03:13 PM    2   52.55    0.00    5.31    0.00    0.00    0.31    0.00    0.00    0.00   41.84
05:03:13 PM    3   21.26    0.00    3.10    0.00    0.00    0.83    0.00    0.00    0.00   74.82
05:03:13 PM    4   24.85    0.00    3.05    0.10    0.00    0.41    0.00    0.00    0.00   71.59
05:03:13 PM    5   26.19    0.00    3.05    0.00    0.00    0.51    0.00    0.00    0.00   70.25
05:03:13 PM    6   25.53    0.00    2.53    0.00    0.00    0.20    0.00    0.00    0.00   71.73
05:03:13 PM    7   32.09    0.00    2.93    0.00    0.00    0.10    0.00    0.00    0.00   64.88
05:03:13 PM    8   25.73    0.00    3.53    0.00    0.00    0.10    0.00    0.00    0.00   70.64
05:03:13 PM    9   40.95    0.00    4.53    0.00    0.00    0.10    0.00    0.00    0.00   54.43
05:03:13 PM   10   19.54    0.00    2.92    0.00    0.00    0.20    0.00    0.00    0.00   77.34
05:03:13 PM   11   38.81    0.00    4.94    0.00    0.00    0.10    0.00    0.00    0.00   56.15
05:03:13 PM   12   30.04    0.00    3.02    0.00    0.00    0.20    0.00    0.00    0.00   66.73
05:03:13 PM   13   23.08    0.00    3.33    0.00    0.00    0.10    0.00    0.00    0.00   73.49
05:03:13 PM   14   21.11    0.00    3.23    0.00    0.00    0.20    0.00    0.00    0.00   75.45
05:03:13 PM   15   22.68    0.00    2.32    0.00    0.00    0.20    0.00    0.00    0.00   74.80
05:03:13 PM   16   24.39    0.00    3.85    0.00    0.00    0.20    0.00    0.00    0.00   71.56
05:03:13 PM   17   21.71    0.00    2.11    0.00    0.00    0.20    0.00    0.00    0.00   75.98
05:03:13 PM   18   21.80    0.00    2.42    0.00    0.00    0.20    0.00    0.00    0.00   75.58
05:03:13 PM   19   33.97    0.00    3.52    0.00    0.00    0.20    0.00    0.00    0.00   62.31
05:03:13 PM   20   19.29    0.00    2.32    0.00    0.00    0.20    0.00    0.00    0.00   78.18
05:03:13 PM   21   29.54    0.00    2.22    0.00    0.00    0.10    0.00    0.00    0.00   68.15
05:03:13 PM   22   29.48    0.00    3.02    0.00    0.00    0.20    0.00    0.00    0.00   67.30
05:03:13 PM   23   22.39    0.00    3.11    0.00    0.00    0.10    0.00    0.00    0.00   74.40
05:03:13 PM   24   23.39    0.00    3.33    0.00    0.00    0.20    0.00    0.00    0.00   73.08
05:03:13 PM   25   20.53    0.00    2.83    0.00    0.00    0.10    0.00    0.00    0.00   76.54
05:03:13 PM   26   25.13    0.00    2.93    0.00    0.00    0.10    0.00    0.00    0.00   71.85
05:03:13 PM   27   33.84    0.00    3.23    0.00    0.00    0.10    0.00    0.00    0.00   62.83
05:03:13 PM   28   40.83    0.00    3.93    0.00    0.00    0.00    0.00    0.00    0.00   55.24
05:03:13 PM   29   29.90    0.00    3.74    0.00    0.00    0.10    0.00    0.00    0.00   66.26
05:03:13 PM   30   28.12    0.00    2.92    0.00    0.00    0.20    0.00    0.00    0.00   68.75
05:03:13 PM   31   17.88    0.00    3.54    0.00    0.00    0.30    0.00    0.00    0.00   78.28
05:03:13 PM   32   33.40    0.00    2.81    0.00    0.00    0.10    0.00    0.00    0.00   63.69
05:03:13 PM   33   94.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.31
05:03:13 PM   34   18.71    0.00    2.02    0.00    0.00    0.20    0.00    0.00    0.00   79.07
05:03:13 PM   35   96.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.30
05:03:13 PM   36   23.89    0.00    1.92    0.00    0.00    0.30    0.00    0.00    0.00   73.89
05:03:13 PM   37   81.28    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   18.62
05:03:13 PM   38   23.29    0.00    3.23    0.00    0.00    0.10    0.00    0.00    0.00   73.39
05:03:13 PM   39   73.93    0.00    0.20    0.00    0.00    0.10    0.00    0.00    0.00   25.77
05:03:13 PM   40   16.70    0.00    2.63    0.00    0.00    0.30    0.00    0.00    0.00   80.36
05:03:13 PM   41   94.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.59
05:03:13 PM   42   19.42    0.00    2.11    0.00    0.00    0.20    0.00    0.00    0.00   78.27
05:03:13 PM   43   94.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.51
05:03:13 PM   44   23.41    0.00    3.03    0.00    0.00    0.10    0.00    0.00    0.00   73.46
05:03:13 PM   45   59.78    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   40.02
05:03:13 PM   46   28.00    0.00    3.73    0.00    0.00    0.10    0.00    0.00    0.00   68.18
05:03:13 PM   47   33.73    0.00    0.40    0.00    0.00    0.10    0.00    0.00    0.00   65.76
05:03:13 PM   48   32.06    0.00    4.13    0.00    0.00    0.10    0.00    0.00    0.00   63.71
05:03:13 PM   49   94.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.10
05:03:13 PM   50   22.93    0.00    2.32    0.00    0.00    0.20    0.00    0.00    0.00   74.55
05:03:13 PM   51   98.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.30
05:03:13 PM   52   35.14    0.00    2.61    0.00    0.00    0.10    0.00    0.00    0.00   62.15
05:03:13 PM   53   89.09    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   10.81
05:03:13 PM   54   23.41    0.00    3.13    0.00    0.00    0.30    0.00    0.00    0.00   73.16
05:03:13 PM   55   72.37    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   27.53
05:03:13 PM   56   31.52    0.00    2.92    0.00    0.00    0.10    0.00    0.00    0.00   65.46
05:03:13 PM   57   45.60    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   54.10
05:03:13 PM   58   27.16    0.00    2.82    0.00    0.00    0.30    0.00    0.00    0.00   69.72
05:03:13 PM   59   79.04    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   20.76
05:03:13 PM   60   85.59    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   14.31
05:03:13 PM   61   16.85    0.00    2.72    0.00    0.00    0.20    0.00    0.00    0.00   80.22
05:03:13 PM   62   24.97    0.00    2.33    0.00    0.00    0.30    0.00    0.00    0.00   72.40
05:03:13 PM   63   77.78    0.00    0.40    0.00    0.00    0.10    0.00    0.00    0.00   21.72
05:03:13 PM   64   25.43    0.00    2.93    0.00    0.00    0.10    0.00    0.00    0.00   71.54
05:03:13 PM   65   33.84    0.00    2.91    0.00    0.00    0.10    0.00    0.00    0.00   63.15
05:03:13 PM   66    9.28    0.00    1.31    0.00    0.00    0.20    0.00    0.00    0.00   89.20
05:03:13 PM   67   27.59    0.00    3.63    0.00    0.00    0.30    0.00    0.00    0.00   68.48
05:03:13 PM   68   36.59    0.00    3.83    0.00    0.00    0.10    0.00    0.00    0.00   59.48
05:03:13 PM   69   21.62    0.00    2.53    0.00    0.00    0.30    0.00    0.00    0.00   75.56
05:03:13 PM   70   29.06    0.00    2.93    0.00    0.00    0.10    0.00    0.00    0.00   67.91
05:03:13 PM   71   27.78    0.00    3.43    0.00    0.00    0.20    0.00    0.00    0.00   68.59
05:03:13 PM   72   28.21    0.00    3.01    0.00    0.00    0.10    0.00    0.00    0.00   68.67
05:03:13 PM   73   28.99    0.00    2.81    0.00    0.00    0.10    0.00    0.00    0.00   68.10
05:03:13 PM   74   36.78    0.00    3.82    0.00    0.00    0.30    0.00    0.00    0.00   59.10
05:03:13 PM   75   16.60    0.00    2.23    0.00    0.00    0.30    0.00    0.00    0.00   80.87
05:03:13 PM   76   22.68    0.00    4.33    0.00    0.00    0.10    0.00    0.00    0.00   72.88
05:03:13 PM   77   44.30    0.00    3.70    0.00    0.00    0.10    0.00    0.00    0.00   51.90
05:03:13 PM   78   28.48    0.00    2.63    0.00    0.00    0.20    0.00    0.00    0.00   68.69
05:03:13 PM   79   33.06    0.00    3.54    0.00    0.00    0.10    0.00    0.00    0.00   63.30
05:03:13 PM   80   25.73    0.00    2.62    0.00    0.00    0.10    0.00    0.00    0.00   71.54
05:03:13 PM   81   34.27    0.00    4.84    0.00    0.00    0.20    0.00    0.00    0.00   60.69
05:03:13 PM   82   24.70    0.00    3.73    0.10    0.00    0.10    0.00    0.00    0.00   71.37
05:03:13 PM   83   28.76    0.00    2.72    0.00    0.00    0.20    0.00    0.00    0.00   68.31
05:03:13 PM   84   25.10    0.00    4.45    0.00    0.00    0.20    0.00    0.00    0.00   70.24
05:03:13 PM   85   23.94    0.00    3.64    0.00    0.00    0.20    0.00    0.00    0.00   72.22
05:03:13 PM   86   30.31    0.00    3.02    0.00    0.00    0.10    0.00    0.00    0.00   66.57
05:03:13 PM   87   40.20    0.00    3.12    0.00    0.00    0.20    0.00    0.00    0.00   56.48
05:03:13 PM   88   29.41    0.00    2.52    0.00    0.00    0.20    0.00    0.00    0.00   67.88
05:03:13 PM   89   18.72    0.00    4.35    0.00    0.00    0.20    0.00    0.00    0.00   76.72
05:03:13 PM   90   19.94    0.00    4.03    0.00    0.00    0.10    0.00    0.00    0.00   75.93
05:03:13 PM   91   19.64    0.00    3.22    0.10    0.00    0.30    0.00    0.00    0.00   76.74
05:03:13 PM   92   22.33    0.00    3.12    0.00    0.00    0.20    0.00    0.00    0.00   74.35
05:03:13 PM   93   21.67    0.00    2.42    0.10    0.00    0.20    0.00    0.00    0.00   75.60
05:03:13 PM   94   25.86    0.00    3.74    0.00    0.00    0.20    0.00    0.00    0.00   70.20
05:03:13 PM   95   21.96    0.00    3.14    0.00    0.00    0.30    0.00    0.00    0.00   74.60
05:03:13 PM   96   44.18    0.00    4.52    0.00    0.00    0.10    0.00    0.00    0.00   51.20
05:03:13 PM   97    1.40    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   97.20
05:03:13 PM   98   31.08    0.00    3.83    0.00    0.00    0.30    0.00    0.00    0.00   64.78
05:03:13 PM   99    0.90    0.00    0.40    0.10    0.00    0.10    0.00    0.00    0.00   98.50
05:03:13 PM  100   24.72    0.00    2.53    0.00    0.00    0.30    0.00    0.00    0.00   72.44
05:03:13 PM  101    1.00    0.00    0.60    0.00    0.00    0.10    0.00    0.00    0.00   98.29
05:03:13 PM  102   41.51    0.00    4.12    0.00    0.00    0.10    0.00    0.00    0.00   54.27
05:03:13 PM  103    2.11    0.00    1.01    0.10    0.00    0.50    0.00    0.00    0.00   96.27
05:03:13 PM  104   32.79    0.00    3.64    0.00    0.00    0.61    0.00    0.00    0.00   62.96
05:03:13 PM  105    0.90    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   98.09
05:03:13 PM  106   36.19    0.00    5.75    0.00    0.00    0.30    0.00    0.00    0.00   57.76
05:03:13 PM  107    1.10    0.00    0.90    0.10    0.00    0.40    0.00    0.00    0.00   97.49
05:03:13 PM  108   21.59    0.00    3.56    0.00    0.00    0.61    0.00    0.00    0.00   74.24
05:03:13 PM  109    3.33    0.00    1.92    0.10    0.00    0.91    0.00    0.00    0.00   93.74
05:03:13 PM  110   18.53    0.00    3.05    0.00    0.00    0.71    0.00    0.00    0.00   77.70
05:03:13 PM  111   42.66    0.00    1.01    0.00    0.00    0.30    0.00    0.00    0.00   56.04
05:03:13 PM  112   22.66    0.00    4.13    0.00    0.00    0.50    0.00    0.00    0.00   72.71
05:03:13 PM  113    1.00    0.00    0.50    0.00    0.00    0.10    0.00    0.00    0.00   98.40
05:03:13 PM  114   26.21    0.00    3.93    0.10    0.00    0.40    0.00    0.00    0.00   69.35
05:03:13 PM  115    0.70    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:03:13 PM  116   37.64    0.00    3.90    0.00    0.00    0.20    0.00    0.00    0.00   58.26
05:03:13 PM  117    0.80    0.00    0.70    0.00    0.00    0.10    0.00    0.00    0.00   98.40
05:03:13 PM  118   23.08    0.00    2.52    0.00    0.00    0.50    0.00    0.00    0.00   73.89
05:03:13 PM  119    2.02    0.00    0.91    0.10    0.00    0.40    0.00    0.00    0.00   96.57
05:03:13 PM  120   18.15    0.00    3.96    0.00    0.00    0.30    0.00    0.00    0.00   77.59
05:03:13 PM  121   46.44    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   53.16
05:03:13 PM  122   21.83    0.00    2.52    0.00    0.00    0.30    0.00    0.00    0.00   75.35
05:03:13 PM  123    1.21    0.00    1.01    0.10    0.00    0.60    0.00    0.00    0.00   97.09
05:03:13 PM  124    1.51    0.00    1.31    0.10    0.00    0.30    0.00    0.00    0.00   96.78
05:03:13 PM  125   26.06    0.00    2.94    0.00    0.00    0.61    0.00    0.00    0.00   70.39
05:03:13 PM  126   22.59    0.00    2.74    0.00    0.00    0.51    0.00    0.00    0.00   74.16
05:03:13 PM  127    3.14    0.00    1.32    0.10    0.00    0.61    0.00    0.00    0.00   94.83

05:03:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:03:23 PM  all   31.22    0.00    2.60    0.01    0.00    0.23    0.00    0.00    0.00   65.94
05:03:23 PM    0   24.86    0.00    1.84    0.00    0.00    3.24    0.00    0.00    0.00   70.05
05:03:23 PM    1   29.65    0.00    4.38    0.00    0.00    1.15    0.00    0.00    0.00   64.82
05:03:23 PM    2   31.88    0.00    3.84    0.00    0.00    0.73    0.00    0.00    0.00   63.55
05:03:23 PM    3   22.42    0.00    4.91    0.10    0.00    0.51    0.00    0.00    0.00   72.06
05:03:23 PM    4   34.55    0.00    4.37    0.00    0.00    0.41    0.00    0.00    0.00   60.67
05:03:23 PM    5   15.92    0.00    3.04    0.00    0.00    0.30    0.00    0.00    0.00   80.73
05:03:23 PM    6   16.62    0.00    1.93    0.00    0.00    0.41    0.00    0.00    0.00   81.05
05:03:23 PM    7   25.78    0.00    4.85    0.00    0.00    0.20    0.00    0.00    0.00   69.16
05:03:23 PM    8   20.64    0.00    3.63    0.10    0.00    0.20    0.00    0.00    0.00   75.43
05:03:23 PM    9   22.14    0.00    2.93    0.00    0.00    0.30    0.00    0.00    0.00   74.62
05:03:23 PM   10   37.54    0.00    3.63    0.00    0.00    0.20    0.00    0.00    0.00   58.63
05:03:23 PM   11   40.00    0.00    4.72    0.00    0.00    0.20    0.00    0.00    0.00   55.08
05:03:23 PM   12   20.26    0.00    1.81    0.00    0.00    0.20    0.00    0.00    0.00   77.72
05:03:23 PM   13   34.21    0.00    4.14    0.00    0.00    0.20    0.00    0.00    0.00   61.45
05:03:23 PM   14   28.76    0.00    2.93    0.00    0.00    0.20    0.00    0.00    0.00   68.11
05:03:23 PM   15   21.91    0.00    2.51    0.00    0.00    0.10    0.00    0.00    0.00   75.48
05:03:23 PM   16   25.71    0.00    2.52    0.00    0.00    0.20    0.00    0.00    0.00   71.57
05:03:23 PM   17   22.50    0.00    2.93    0.00    0.00    0.10    0.00    0.00    0.00   74.47
05:03:23 PM   18   21.05    0.00    2.22    0.00    0.00    0.20    0.00    0.00    0.00   76.54
05:03:23 PM   19   25.08    0.00    4.13    0.00    0.00    0.10    0.00    0.00    0.00   70.69
05:03:23 PM   20   33.47    0.00    3.82    0.00    0.00    0.10    0.00    0.00    0.00   62.61
05:03:23 PM   21   36.28    0.00    3.12    0.00    0.00    0.10    0.00    0.00    0.00   60.50
05:03:23 PM   22   25.48    0.00    4.73    0.00    0.00    0.10    0.00    0.00    0.00   69.69
05:03:23 PM   23   20.30    0.00    2.11    0.00    0.00    0.20    0.00    0.00    0.00   77.39
05:03:23 PM   24   25.40    0.00    2.42    0.10    0.00    0.30    0.00    0.00    0.00   71.77
05:03:23 PM   25   24.77    0.00    2.92    0.00    0.00    0.10    0.00    0.00    0.00   72.21
05:03:23 PM   26   26.98    0.00    3.31    0.00    0.00    0.20    0.00    0.00    0.00   69.51
05:03:23 PM   27   28.21    0.00    3.11    0.00    0.00    0.20    0.00    0.00    0.00   68.47
05:03:23 PM   28   18.85    0.00    3.33    0.00    0.00    0.20    0.00    0.00    0.00   77.62
05:03:23 PM   29   32.46    0.00    4.02    0.00    0.00    0.30    0.00    0.00    0.00   63.22
05:03:23 PM   30   28.21    0.00    2.21    0.00    0.00    0.10    0.00    0.00    0.00   69.48
05:03:23 PM   31   16.97    0.00    1.82    0.10    0.00    0.20    0.00    0.00    0.00   80.91
05:03:23 PM   32   29.68    0.00    3.32    0.00    0.00    0.00    0.00    0.00    0.00   67.00
05:03:23 PM   33   95.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.90
05:03:23 PM   34   21.07    0.00    2.62    0.00    0.00    0.10    0.00    0.00    0.00   76.21
05:03:23 PM   35   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:03:23 PM   36   25.03    0.00    3.73    0.00    0.00    0.20    0.00    0.00    0.00   71.04
05:03:23 PM   37   89.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.40
05:03:23 PM   38   18.17    0.00    2.41    0.00    0.00    0.10    0.00    0.00    0.00   79.32
05:03:23 PM   39   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
05:03:23 PM   40   29.97    0.00    2.52    0.00    0.00    0.00    0.00    0.00    0.00   67.51
05:03:23 PM   41   88.50    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   11.40
05:03:23 PM   42   31.82    0.00    3.42    0.00    0.00    0.30    0.00    0.00    0.00   64.45
05:03:23 PM   43   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:03:23 PM   44   13.95    0.00    2.73    0.00    0.00    0.10    0.00    0.00    0.00   83.22
05:03:23 PM   45   61.45    0.00    0.30    0.00    0.00    0.10    0.00    0.00    0.00   38.15
05:03:23 PM   46   31.35    0.00    2.62    0.00    0.00    0.20    0.00    0.00    0.00   65.83
05:03:23 PM   47   38.88    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   60.82
05:03:23 PM   48   23.84    0.00    2.72    0.00    0.00    0.20    0.00    0.00    0.00   73.24
05:03:23 PM   49   93.50    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00    6.40
05:03:23 PM   50   36.46    0.00    3.32    0.00    0.00    0.10    0.00    0.00    0.00   60.12
05:03:23 PM   51   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
05:03:23 PM   52   33.00    0.00    2.91    0.00    0.00    0.10    0.00    0.00    0.00   63.99
05:03:23 PM   53   89.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.31
05:03:23 PM   54   16.98    0.00    1.71    0.00    0.00    0.20    0.00    0.00    0.00   81.11
05:03:23 PM   55   46.18    0.00    0.50    0.00    0.00    0.10    0.00    0.00    0.00   53.21
05:03:23 PM   56   23.54    0.00    2.32    0.00    0.00    0.00    0.00    0.00    0.00   74.14
05:03:23 PM   57   36.71    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   62.79
05:03:23 PM   58   24.75    0.00    2.72    0.00    0.00    0.10    0.00    0.00    0.00   72.43
05:03:23 PM   59   72.95    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   26.65
05:03:23 PM   60   87.30    0.00    0.10    0.00    0.00    0.10    0.00    0.00    0.00   12.50
05:03:23 PM   61   18.73    0.00    2.22    0.00    0.00    0.20    0.00    0.00    0.00   78.85
05:03:23 PM   62   22.74    0.00    1.91    0.00    0.00    0.00    0.00    0.00    0.00   75.35
05:03:23 PM   63   89.59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   10.41
05:03:23 PM   64   37.81    0.00    3.21    0.00    0.00    0.10    0.00    0.00    0.00   58.88
